Text,Target
@PerezHilton Hey you need to follow the Gerard Way + Lyn-z Baby stuff  pleaaase?,4
Friend over  My god! 300th Update!!,4
@james_a_hart Ok yeah I can see that. with Shift+Middleclick to duplicate.. However it'll do for now ,4
@dametokillfor Definitely shouldn't be ashamed! ,4
@ultra_balexbot haha good to know! I'll  close it when I go check on the plants  thanks for the heads up!,4
"82 followers, thats cool  cheers for watching me tweet lol, tell your friends to follow me too, i want 100 followers ",4
@BryanBoudreaux Which of those 100 are really useful/quality apps? Just askin' for some advice ,4
@CarlitoStaxx lol oh I thought u were serious too smh.. what's up babes ,4
i'm new to twitter ,4
Will be baking my butt of this week 2 catch up w/the BBA'ers! Darn summer parties have me falling behind! ,4
@seblefebvre glad to hear that ,4
"On tap for the rest of today: Prokofiev, Mozart, and some Karg-Elert. ",4
@yvettenicole Awesome!  I'm so excited! We have a LONG overdue Re-do outting after that HipHop weekend hahaha..,4
@abhijeetsingh07 Simple! I was not using my laptop... ,4
Finally home now and not planning on leavin till I have to!  ,4
is off to lesson then ortho appt.  Dreading tomorrow...,4
Just treated myself to a very comfy looking red 'Phonics hoody ,4
"english exam went okay        revising for french, r.e and geography now, urrff ",4
@ChuckItMonday HELLYEAH! ,4
Hey @pcmagradio were back   (PCMag Radio live &gt; http://ustre.am/2EGU),4
Going to bed at 10:30pm during the week is sooooo 5th grade and it is so amazing ,4
@MCHammer The show was great! I love that my 8yr old daughter can watch it  Good TV,4
off for some shopping. I  think i will stop eating meat too. sounds interesting  tweet you all later,4
"@jackiola Whoa, awesome!  You're going to be great!",4
"@RogtheDodge79 Tweet soon Rog, nice to hear from you ",4
Watching Hannah Montana ,4
thank god for @minimcbooom and the dashboard on mac comps ,4
today's leaders meeting ended early.Reached home before 11pm.MIRACLE!! hope this can happen every single time ,4
@Drac0Linux  How are you this fine Tuesday? Have you grabbed your $20 SSL certificate yet? Hmmm? ,4
"I'm so excited. I've finally gotten my first student, though it's not confirmed yet, but I don't care. ",4
Good Morning. You really do make a difference.  Take a chance on your inspired loving actions you've held back on.  ,4
"@teleken The only thing I launch IE8 for is to check my work e-mail from home. They use Exchange Server. Other than that, it's dormant. ",4
@vulcansmuse lol That would be the best! ,4
"Guy on the streets of Balt playing his trumpet,liked it when he missed the high notes but kept up the act straining,leaning into the note ",4
Taylor swift is AMAZING  Workkkk sooon bleehhh... Apparently Webster is at my old highschool .. sweet deal?,4
jonasbrotherss&lt;3 im sitting around doing chores &amp; watching tv ,4
@whowatcheswho it won't be as good as drag me to hell but enjoy  x,4
waking up to tom waits singing i want you to me ,4
@ShanePike Why no posts in so long? We're missing your sage advice ,4
@theclockworkbox: thx for the ff on twitter  ♫ http://blip.fm/~8blqi,4
@acousticMike maybe they can't drive 55? Buhahaha lamest joke ever. ,4
My 2 favorite things. Fuzzball and Father's Day  http://tinyurl.com/dhpol7,4
I lovee Twitter. And Twitter loves mee!  Can't say the same for Adam Lambert....XD,4
Pretty teal suede journal with cherry blosssoms inside  http://bit.ly/1EpUVP,4
Live on the inside!! Yay!!! ,4
GOOD MORNING!! ,4
@mattceni yeh - I still have a little scoop thumb left ,4
Getting offline! Take care everyone. ,4
@Silversea23 like a guy in a suit ,4
"@samanthapotion OMGosh, no. Good thing they're cute and cuddly. ",4
Is getting closer and closer to cai... And more and more nervous/excited!! ,4
@jessemccartney http://twitpic.com/7fhzs - I must say.. I think you have a pretty fair shot against Mr. T-Rex... ,4
#iremember when i cooked eggs this morning  www.emerico.com,4
@pink_tee beach time!..lol i will talk to you later if you are going to church..love you girly ,4
everyone who went to @jonasbrothers concert last night I HATE YOU &lt;3 expecially eve! ,4
"@StineLarsen Aww, nice  what's that? &lt;3",4
"@maryzlane that sucks. :/ i guess you have to be a little &quot;electric&quot; the whole day, then, you will be tired at night and able to sleep. ",4
Good morning!!  ,4
@xx_niteowl_xx Watchmen references follow me in real it seems. ,4
"@monolithfest So, I got my tix at 9:17am MST. Even EARLIER than 10:00am. Was that supposed to happen?  PSYCHED!",4
So here it is. Electric shock torture test day. I will let you know how much I hated it when it's over! ,4
"WAY OUT THERE on Proton radio , playing now. Dont forget to tune in  http://bit.ly/rXkrK",4
@laname great  Where are you from ?,4
And the profile pic has changed....I'll be looking 4 another scoop of sexy when your ADHD kicks in  Good morning @GeezusHaberdash,4
@eleanorc  That'll be fine. 6 sounds good. Thank you! (really really appreciate it  ),4
"@jtackabury Cool  Even just knowing it's coming at some point is nice. Once that's available, i don't think I'll have any more nitpicks :v",4
waited and waited and nothing...not surprising.  Signing legal documents today to officially change my name to Laquiesha ,4
@peanut819 oh okay i see. i know you need enough money. yeah i got some pics. that pics are really nice. thanks a lot *Mai  im so glad.,4
Thx everyone! You all are the best! ,4
"lovesss the sun  topped up the tan, more cheeky tan lines  !!",4
@jonrussell lol I get that a lot. It stands for Quality Management Representative ka. ,4
@apreezyl http://www.youtube.com/user/TheGameFanatic it's so goooood! :') @ROWELYNNE hahahha its true! glad i could make you laugh ,4
Im busy. Drooling. Over this video. ;)  but yeahh it does work captain!  @lostducky0013,4
Im busy. Drooling. Over this video. ;)  but yeahh it does work captain!  @lostducky0013,4
"@markREED3 Awh, cool! ",4
@jonasbrothers - mr. president is a geeee . im off to take my history regents. wish me luck and ill love you forever ,4
@Farcical Ah...  Book!  I'll watch Bogey's and let you know how it is!  ,4
"@Donnette thanks! yeah like I mentioned, was fun  How is your day looking?",4
Now Piglet's Dead. ,4
- had a great time with some of the best people last night/2day ,4
@dajbelshaw you'll be just round the corner from me!  Ok a Big Corner then ,4
@LorelieBrown Congrats on the safe return ,4
"@MeiTingT Haha, its just for fun, started recently only thou ",4
"I just found 2 cinema tickets from 06 and 07. Don't know why I still have them, but they brought back so many memories ",4
"@Rogcar3 Don't look now, but I think your hole punch is puttin the moves on your Dew. ",4
@JbigzDaFuture don't be sad  I'll hit you when we get settled.,4
half an hour 2 go and im done yes im gone 4 a day den bacck 2 work but im done ,4
"@klept0 I'm doing well, just got home from work. Last night tonight before I'm off  How was your night?",4
@esoterismo You're very welcome ,4
"@jakolas95 KEHKEHKEHKEH. MMMMM, COFFEE. they were handing out leaflets for the wombats @ skl today, if we go do u mind if luce comes 2? ",4
@edibledarling  hey you ,4
"I think I might sew a dress today. No pattern, because THAT is how I roll. ",4
BTW good music  These guys ROCKS http://is.gd/13wC0,4
wants to go running with niels ,4
"doggy likes to play with the vacuum cleaner, don't know why but apparently it's his favorite toy, he goes completly nuts when it's on ",4
@crazyjack24 Was denn? Sims 3? ,4
cedar point with my biffs ,4
Double decker buses are wonderful! ,4
19 days! plans got changed not at my dads for the week. i get to see my grandma this weekend ,4
Watching toy story with Nate  he sure does have great taste when it comes to movies...josh might have some competition ;),4
On the phone with the Amazing @windycitysocial Hope Bertram! This replaces my morning coffee  Back in a few...,4
@HollyYM Congratulations and well done!  x,4
@Jeffrey_Donovan have a great vacation ,4
thank god that there is a language called English so we can talk with each other  i have to go to sleep now.it is really late : P. SEE U,4
"finally finished typing!!!! Woohoooo  , still need to add graphs though ",4
Shower Power ,4
chillaxin  and not really liking the extremely hot weather... is it really necessary for it to be 100 degrees in june? i think not.... lol,4
Dad will be fitted with his new leg soon. He ordered one without varicose veins (only my dad). ,4
@TonyArmy Welcome back! ,4
@SmplyComplcated  I just had a luna bar  ,4
is Mompreneur. Just updated the page again. Invite you to join Blogging Moms  http://mompreneurasia.com/blogging-moms/,4
Not a problem @rafaelladm  Thanks ♫ http://blip.fm/~8bluq,4
finished school for the rest of my life. summer has now started ,4
I was very surprised after stepping on the scale this morning....  Trying to keep it up!,4
Eating watching My Bloody Valentine ,4
"@JFierce people like that clown just make it easier for the moral arc to bend towards justice. See you tonight, lovely ",4
@gman75   oh my...are you saying that you don't accomplish things on your to-do list?  That's not true - you accomplish things ,4
"@kb5fls gee, that's informative ",4
Hello @RScaldwell. Welcome to Twitter. I see you work at @Leamore_Primary. You're a very social media savvy lot down there ,4
Good morning! Movie night at Jim's house last night was fun. About 2 eat lunch then go 2 the bank &amp; maybe Wal-Mart! Later: plans w/Sara! ,4
@boybandjunkie he gives good ones  @ebassman,4
"I'm using @MrTweet to recommend one person per day. If you feel recommend-y, check it out. ",4
last day of pre-production for the new shit ,4
@laaacla Thanks but i had to get an up to date one. ,4
@MmeShahSG Sure thing! ,4
"@ipdinata maybe to make it clearer for him, u should speak in the purest form of indonesian. it might be hard for him to understand u noe ",4
Attn @kcmpls @MSPdude @nimbleboy I have a friend looking for 2 RtG tickets. First to DM me gets the info ,4
"Playing with ideas for the brochure. I love my watermark  So far, so good.",4
thanks to everyone that sent me best wishes for our anniversary today ,4
"&quot;Wow, What A Tight Fit&quot; Lmao, Shutup. ",4
@Evitchka Haven't been too well. Appreciate the concern. ,4
Welcome on board new followers! Appreciate your following  See the world largest trimaran http://tinyurl.com/n47sso,4
"@delisiaraceli &gt; Yes, I went back and got the Margarita Pizza &amp; Italian Sausage with onions ... both pizzas $12 made before my eyes ",4
"@DonnieWahlberg We will totally hold ya'll to that Donnie   Keep it goin' for us!  If you take a break, just be sure to COME BACK! LUV YA",4
@Foxy_HotSawce Thanks Foxy for the Love!  Ur the best mami!,4
@CoCreatorRadio  My pleasure ,4
Butterfly Fly Awayyyy  .... Hannah Montana Movie Was AWESOMEEE!  i'm hungry noww :-| ...,4
"@brendanlover11 I really love &quot;Starlight&quot;, but a lot of their stuff is amazing. ",4
"@autumnbriars  Not really, but not real far either (but this is me talking) It's about 4 1/2 miles away.  ",4
I'm back.  ooh it was so cool again. ,4
@DandelionAS hahah! the first part actually comes from the word 'ASSUME' ass-u-me. kehhehehehe ,4
I'm so excited for today! I get to see courtney...my bible study starts and afw starts  i've missed my girls!,4
buenos dias! getting ready to go to the gym with er-n ,4
Exploring the world of Twitter   Listening to the radio... &quot;Evacuate the dancefloor&quot;   yeah...,4
http://twitpic.com/7joaj - i'm well proud of this picturee ,4
"@LoobyGooby Sorry I've been away (moving my office crosstown). I'm back now, though, and raring to go! ",4
"#DMdays Ivanka Trump, love what you do and love the challenges - that's why I do email ",4
getting both nails done  hellloooo summmmer !,4
"in Jersey, w/ fam. breakfast is almost ready ",4
In from work......I've got uk v usa ultimate fighter taped so I'm gonna chill out and watch that ,4
"@marieforleo Thanks! And, you're welcome! ",4
@aelphabawest  Aha!   Thanks for satisfying my curiosity.  What's your favorite sorbet flavor?,4
#charitytuesday @comfortdoll 1.take pic of band with comfort doll  2.auction pic on ebay 3.send proceeds to World Vision 4.no brainer ,4
Thanks for all these great suggestions!!! Makes me really appreciate twitter a lot more than I ever thought I would!!! ,4
@xomollydollyxo Exactly! ,4
@GomezSelly have an great time!  YOU ROCK!!!! ,4
is Mompreneur. Any moms in biz? come join the Featured Mompreneur! Invitation here - http://tinyurl.com/l284h8 ,4
Online pitching by @ivanainc! see @bonafidebinky for #BrainyDay concept! EXCITED! ,4
@HollyYM thanks chick  Only one more year to go for me now yay!  are you going to the garnier event? xxx,4
"@fanafatin see, @misschimichanga tweet u to join us!! u really cant?  so if thurs, when &amp; where? ",4
so sleepy... maybe i should sleep?! ,4
"Hiiiiiiii, i'm done with updating my Itunes. Hope it doesn't go haywire again. ",4
"@rosieandtheband LoL, you are kidding me huh? ",4
@shermanhardy I won't say ,4
@RenBlink182 i hope we get to see the sats on friday ,4
"Wireless access has been installed in the Baldwin Observatory...too bad it may never be used.  Luckily, it can help with outdoor coverage ",4
@elwoood Haha that picture is my favourite one of yours ,4
"@sparkofpeace ther are indeed  i love west coast friendship &lt;3, you? x",4
"@fbz Alright, alright, I'll come and visit ",4
Good morning! ,4
What up? What's good? What's hapnin? ,4
"Saskatchewan and sarcasm on Corner Gas – authentic Sask, kinda. You gotta watch.  #traveltuesday http://bit.ly/3HIzkA",4
@dogzero thanks ,4
@ladyjuggernaut You know it  Of course you'll know when I feel better. bronchitis and stress is kicking my ass LOL!!!!!,4
Riding around in a limo for marleas sweet sixteen  yay fun stuff,4
And PEGI Wins. The Fear Spider Will Be Staying With Us ,4
@MRRSoftware OMG that sounds awesome. ,4
"@DizzyCrane I'm great, thanks ",4
"@lonelyandroid Ricky, you've made it! ",4
"@aw16 I must have skipped the &quot;pun&quot; setting, it appears to have been set to &quot;comedy-freeze&quot;, which would explain the dire lack of humour ",4
I ♥ LVATT. although i don't have it yet ,4
@camilleisleta - I've always rooted for Mark ever since his debut.   He's so sweet and adorable. ,4
"@kateyy__ heyy i'm @staceemcfly mate, from reemers mancheste, i'm watching you on blog t.v ",4
@chrisweeksphoto but the Germans love the Hoff!  I was lucky enough to be haunted with his Berlin Wall concert while taking German class,4
@RealLamarOdom Congrats from Lakers fans from Turkey! http://tinyurl.com/nygjvo we cheered for Lakers and booed Hedo ,4
"Rockness over, wishing I was going to T in the Park but hate having to wait till October to see Green Day...bring on Belfast ",4
@brentspiner you're in the movie im watching - i am sam ,4
Trying to find a better video editing program than the one I have now..  Anyone knows about a free download to a PC?,4
@jdlasica That audience member was me! ,4
Is amazingly up pretty early lol ,4
TIME MAG ONLINE is very interesting. Watching videos this morning. Enjoying free content... while it lasts. ,4
im sooo tireddddd. needz to do h.e homework. and @Hulabalooo put those pics up ,4
@redflamerose i LOVE living in awesome town  and anytime - you know that!,4
"So, @Gavinpurcell  confirmed that @jimmyfallon tweets all his own tweets.  I'm sure @stevegarfield already knew that!  #140conf",4
@uncbear08 I'll let becca tweet how I killed off my Sims  it is equally horrible...,4
@veganwordnerd Cool! I'm looking forward to reading it. ,4
twittering debbie! at your service ,4
Why don't we name tomorrow &quot;the Official Los Angelenos Call in sick day&quot; a.k.a &quot;skip work and go to #lakers parade day&quot; ,4
"Okay, showered and dressed .. feeling a little better now .. hmm, might go for a little walk in the sun ",4
"Reading avalon high! Hah, I'm surprised ",4
@KimSherrell @JimmyFalcon? is there a new kid on the block? Good Hollywood name ,4
"@chefashbabe ut oh, good luck ",4
@MissXash most likely down my local pub ,4
@JIDF don't feel too bad. I get the same reactions ,4
getting dressed &amp; getting out!! much to do before tomorrow...excited for my hubby's bday! woohoo ,4
"@fudgecrumpet Oh good, it will be good to get you back ",4
"@adamsmith_3 sorry there my trout, but no one wants to hear about the blisters on your feet! ",4
"@alicebarrooss happy birthday, alice!!!!! ",4
@mzlilipie yeah thats what i was gonna say...great song! i dont think i can ever get tired of it.  @damarisviviana i didnt but i do now ,4
@gothicx Visabeira RULZZZZZ ,4
@unfluff Why not try seesmic? ,4
@Lady_Cockroach omg I love your new haircut  it's proper sexy I want mine like that!!! ,4
just picked some flowers   gone to study..........,4
@Sworn4DaBosses ,4
@Disney_Dreaming Mitchel it is ,4
just watched twilight...it was horrible...now I'm watching Princess Diaries  I'm sooo bored!,4
@nayes1982 The changing them green in solidarity with the iranians #iranelections I just don't know how ,4
"SUMMEEEEEEER!    Lines, Vines &amp; Trying times is mine since last Friday ",4
On the way to Walsrode! Tomorrow will be one of the greatest days ,4
Sitting in a meeting with my mom &amp; grandmother reguarding the school. Hopefully opening more locations &amp; salon/spas.. Yay!! ,4
getting used to twitter ,4
@AwesomeRobot hackorz! thats teh illegalz! oh noes!  how'd you do it?,4
@mervlai Wilde? A brilliant 19th century writer/poet. Harper's Bazaar? My fav magazine! ,4
I Love @Pink She is AMAZIN..My favourite singer..I Only just realised..Shes So cool ,4
@jeherv 1.5 overs of 6's or 2.2 overs of 4's  - they are down to 3 overs now.  i used to love doing the math during the games ,4
@MeganGriffiths thats one way to look at it! ,4
is having lunch w/ parts of the fambly today.  Z'Tejas.. yum ,4
"@cramd donate to my cancer cause, you cheap bugger! ",4
Heading to target to get LVATT cause that damn guy wouldn't give it to us at walmart. Then to B&amp;N to get the new Sarah Dessen book ,4
"Third day of me kick starting to keep a diary, topic: eugenics   Finally writing something I am interested in!",4
Good cinema exam!! ,4
@raisecain being enamoured ,4
LOL hero saves girl frm house on fire &amp; then pumping her to take out extra smoke from stomach. Like u do to in case of drowning  #naseeb,4
Watching GMA waiting to see Ashley Tisdale go on  then off to get a haircut,4
@lindseymshaw GAMINGGG  BUDDDYY  dllll fo shoo. I love you LOVEYOU!,4
@elle_333 lol... Movie date!!! Im sure we can get ppl to go ,4
@BunnyJeanCook nice to see your eyes ,4
"@eminem http://twitpic.com/7jo22 - love thats song, cant wait for the video ",4
"@nisull01 and ps. if you see jeffrey today, tell him to go grocery shopping.  haha loveyoubyeee",4
"@Tyrese4ReaL Tyreseee, when you're heading to The Netherlands?! ",4
@Trinkett I was wondering why!?! I thought you didn't think I was funny enough or something? ,4
drive through rainbows   pretty pretty,4
@ashley_eastwest Lmao yeah you are slow ,4
Tihs is my psa for the day: #Pandora radio keeps me sane all day ,4
"@IlanBr @scuba_suzy So, we'll be seeing it uploaded soon then? ",4
my husband is going to have dinner ready for me coming home.......how lovelly!! ,4
Good Morning!!  I'm making cookies today ,4
@sundayrain haha. Thanks.. Yeah I got that tattoo like Sept 2008. Its pretty sick for sure..  i get to see all subnoize and tech on sat!!!,4
@ShawnKing Very sad to hear of your passing (not a phrase you hear often!). ,4
@_Anix_  Happy Birthday!!!! ,4
@KhloeKardashian Definitely my Mom. And Angelina Jolie ,4
@mdoucette I have 4 sons (3 old enough to play games) so I'm a fan of any game I can play with them on the 360 ,4
"@LoopinFool Still, why have the most? You still have 8 and you're able to win at least 2 more! That's at least 10! ",4
@Karthik haha.. in that case you are just gonna blend into the crowd  @fossiloflife,4
"@gocomeback i didn't see you once today, douche ",4
@Suzika sheesh! that's a lot of money! You've reminded me to put my stuff away and keep it nice. ,4
mmmm olive garden leftovers are the best leftovers ,4
Booked a flight with @DeltaAirlines for 4th of July weekend to go back to the WV! ,4
Working til 2pm. Ugh I feel bleh... -Cherie  &lt;&gt;&lt;,4
"@Thyme2dream yes i do think that's great....and i agree, i need to post something Fresssssh.... ",4
Sleepy time was goo-ood!  Heading back to my place. The Gnome went to see Dream Theatre - lucky him ,4
12 hours to go.. and then ,4
"@shadfar hahaha yeah!  Small dogs = small messes, although he's always been great and never made a mess unless he's sick or something ",4
@streetanchor  cool,4
@-emilyosment hope you win!!!Love ya ,4
I totally rocked drunken Rockband! Nothin' better than good friends ,4
Drinkin Coke ,4
@princessobiegbu yeah! she's so beautiful! ,4
Secured my spot on a table close to power ready for the keynote  #semtech2009,4
@Jesse just started using www.socialtoo.com - great twool!  Thx for recommending @guykawasaki,4
Sorry for the delay but here are the TWIT-AWAY #4 Winners: @msadams224 &amp; @redheadsrockout.  Send me your mailing info via YT ASAP!  ,4
@francii_ me too ,4
"@Bemale Why don't we switch locations, I'll move to Canada and you can move to extremely hot and muggy South Texas?  ",4
@persiankiwi @Change_for_Iran Great to see you guys back. ,4
@macshare hey is the site down? it wont load for me... also if your still offering that free hosting... thanks ,4
@dorkscotch hahah ye ye ye nasyid. i pun layan jugaa uuuu ,4
@chinkchilla there's this brilliant add-on for firefox called &quot;Read Later&quot; makes you tag a site that u can read later. A semi-bookmark. ,4
I am hanging out with Kristyn!!!! ,4
"@JenaDelk The flattery continues.  Thanks, Jena!",4
@yourteube  bah de rien ,4
@mikes1979 Thanks Mike! Should be fun ,4
@daisyx yah im glad u liked the vid! and im already working on the next..charah-centric of course ,4
@niko_santorini Agree with number one (they will water it down) but disagree with second (can't beat banksters). ,4
"So...I JUST GOT LVATT!  #BlackKeys, #MuchBetter, #FlyWithMe, #TurnRight, #WhatDidIDoToYourHeart, #HeyBaby, &amp; #PoisonIvy: FAVORITES! ",4
Watching Twilight... again ,4
just invited some people ,4
Can youu people leave me some comments pleasee??!! thankyouu ,4
@NicciLuvsMollie no problem ;) and awww  I'm sure you'll get lots of amazing pics of her (and them) too lol,4
@aniszlee thanks ,4
@Elise_Olivia Haha all the nicknames ppl cal me.heyy in NZ im still known as gosip girl...the drama queen n the dumbblonde im 1 of a kind ,4
@itslauraduggan Lol thats why me and @spunkransomed3 are friends Lol we met on bebo almost a year ago..BFF's since ,4
i'm a freshman again. learning how to read my schedule. hahah mostly just missing math for @emilyblodgett. ,4
@absolutspacegrl Doing all 3 dances now! ,4
"http://twitpic.com/7jofs - This is with my whole family on June 14th, when we had a familyday! ",4
"@giuly_argentina I'm fine! @work, chatting with people and pretending to be working..... ",4
so proud of those boys! #1 on itunes ,4
listening to #linesvinesandtryingtimes right now ,4
@GloPan my mom made that mistake with me in high school; i've been addicted ever since... just a warning... ,4
Cousin* LOL and now 2 more mins ,4
@jewelss please share how you like it ,4
hiking the indian council cave trail today! ,4
Much Better  LVATT ohhhh yea!,4
Watching Law &amp; Order: Criminal Intent and listening to 'Take on Me'. Such a lovely combination ,4
@radagast22 It's not the 'nillas I worry about. Tequila squicks me ,4
The SUN is shining!! I'm happy. ,4
@peterfacinelli your brazilian fans are supporting you! ,4
is off to salsaaaa  then t.reilly !,4
"@prettykkool Im actually eating animal crackersss and watching will and grace..  ha, WHATS CRACKINN!?",4
@MikeRuocco good luck ,4
Jk! I love you and ur sexy tie dye! ,4
Hey you - James the electrician is coming over tomorrow about 8am - he says it shouldn't take long ,4
"Hmm I dreamed that I woke up in good ol'New Hamp, it must have been sleeping next to a window on a rainy morning ",4
"@4_s_m_4 well i just made it back too. Really sorry, i left my phone at home! Lol... I feel so free now though  no more exams! =D x",4
@MoneyFriend Am I making sense or do you think I am a bit bananas? ,4
@CHRIS_Daughtry Sort of Kind of ,4
@kirsttt7 right now :y in the david lloyd. he is everywere ,4
"Go buy the new Jonas Brothers album Lines, Vines and Trying Times NOW its really really good great in fact so GO BUY IT ",4
waiting for dad  . We watched 'old school' with our germanteacher,4
We are all seekers with a goal of JOY~we undo a lifetime of negative conditioning... ,4
"@Elle_333 @jenfafer midnight showing peoples, y'all better be with me ",4
i met lee yong dae and lin dan. hahaha. but i dind't have pictures with them. | KO SUNG HYUN sarangheyo~ ,4
@JoAnneJoyM hi !!!! Thank you ! I missed my twitter friends ,4
@KayDesigner Thanks Katherine! Love your site! Go get 'em! ,4
@ItsJustDi I hear ya!!  I am the same way! LOL!  Well Happy Tuesday! ,4
wooohooo new chickenfoot video! ,4
@MurMurss yooou should lemme borrow them ,4
@tandoori There's a Wolverine and Spiderman one I want  I wish they had a warlock one so I could nub it up some more lol.,4
Sammy Hagar – Mas Tequila  ..take you on a little trip...  ♫ http://blip.fm/~8bm4l,4
is SO excited for The Fray concert today!!!!!! Also wishing her baby good luck on her interview today ,4
Keep listening - thanks  www.reverbnation.com/keithhide,4
Needs food soo much. Going to watch t.v then shower later on  .,4
@InesVargas 17&quot;?! Hope you dont plan on traveling with that one... im happy with my 15&quot;. ,4
having lunch with my BFF!! ,4
#mw2 Click on more from this user.. and rate my other comments.. some good ideas.  Thumbs up to keep this post active,4
@brothrsaw The count would lead to shutter death~ Every shutter unit has it's &quot;life span&quot; ,4
@theskink And in car?  On street via Mobile?  Perhaps I'm just jealous ,4
@hadasaguilar loved does not preclude annoying.  But thanks. How's the post grad life going. Pop said you're thinking med school.,4
@lovecookies inspired by your positive charisma I'm following you ,4
@700stories thanks for sharing. now to couteract! ,4
@lovskogen only hell yeah! I'm ripped ,4
"@FoxyOxymoron Kim, I'm finally back- from the awful task of moving my office crosstown. Now I owe ya one (for the FF). Thanks! ",4
"Aight let's get back to fishing   I love all my brothers and sisters (even with flaws,scars,bruises and different temperaments)",4
Watching Jimmy Kimmel  He talks too much. Oops...,4
@elijahmanor tell the masters of CSS they suck and owe me a year supply of Advil ,4
"@gloomybread aha, thankyou ",4
"I am sitting here listening to pussy cat dolls, wondering what to cook for dinner gonna sit in garden and sunbathe helps me think honest ",4
loves her life pretty much lately. ,4
"@RachelStarrxxx Yes, can see it. ",4
"Good morning everyone!  And to my fabulous UK friends, Good late-afternoon/early evening   And to everyone in between...well...HI!",4
@KhloeKardashian i admire my mum most... cheesy i know but she's given up alot for me to have a better life ,4
@MichelleFeldman Enjoy the trip! See you when you get back ,4
103 Followers!! ,4
your right... ,4
@alexakelly Highlight of my mornings. ,4
@tuzakey actually the drive failure was in the file server at home.  Lost about 300GB. Site being down is another issue entirely. ,4
@nicholaslamb Rumor has it that a movie is in the works ,4
hitting the links todayyy ,4
"@ComputerArts  Kjell Ekhorn, and Jon Forss   are the two members! ",4
@IndyTalk looks like it is working now...thanks ,4
@raihanamcfly hehe now u do! ,4
opps actually 2 bestfriends ,4
@hype6477 Good to hear all's cool. I've just sent you a DM hope it'll start to help you ,4
kings dominion was a freaking blast! tony tyler cody linzy and jordan are the best people! ,4
"@blum86 most of these come from either real events, or just the worst possible situations I can imagine. But I don't hurt animals  ^MW",4
tired... it's raining outside my window  *sigh*,4
"@synergii1 I will check into the links....sorry about that, thanks for the heads up! ",4
looks like it's time for lunch on the patio... again ... ,4
http://twitpic.com/7jomc - Party invites ,4
"@AnushiyaE This is kind of late, but better late than never! THANKS for the kind wishes! ",4
"Decisions decisions! At registration u will have to decide between Twitter, Delicious or Blogging, for the afternoon sessions. Think on ",4
SissyDawnie: @CokieTheCat - Marvelous on 10 cancer-free years!!!!! YAY!! *** Thanks! Yeah. We're all pretty psyched about that! ,4
"@ALOliver  ta for the follow!  hope you like your K-box gel audio speaker! Did you know that with a Y adaptor, you can play 2 at once!",4
@asandroq Are you not working anymore? Or sleeping? ,4
@seblefebvre can you put boston in your tourdates somewhere? ,4
"@mrsbubblehead YEs, I think so.  We got in free w/their Here's to Heros program.  E had a BLAST!!  LOVED the pengiuns &amp; Bay of Play ",4
@pinkpeony_etsy you have a lovely shop on etsy!  good luck!,4
watching Buffy with my Nana. ,4
@XanaCaetano eh i already told him the deal. if he follows me i'll follow him. simple as. ,4
Goodnight air. Goodnight noises everywhere. Goodnight! ,4
rain is good ,4
@pennydog Not good! Poss put an old (bent to appropriate shape) wire coathanger in to help protect em? ,4
Wats good my twiggas..just wakin up gttin ready...anotha day anotha dolla $$  $$ I'm Locked In!!,4
you're never too old to play in the rain ,4
@hwaterman Thanks for the all the advice Heather! It worked ,4
"Got back last German exam for this year. 2... which is awesome, btw. ",4
@meganhelly i no you love me really ,4
"@roderickvd tnks  University of Tokyo, April 2010, if I manage to get a scholarship",4
"@indie_eire yeah, i like to wet my whistle now and again ",4
You know there's way too much going on when you're glad it's &quot;only&quot; Tuesday ,4
when love takes ooooooovvveeee*voice cracks*eeerrrrrrr i love u Kelly! ur getting better! at least there wasnt a backing track this time ,4
I just feel like typing gibberish ,4
"@kikenlitol beach e, full moon party.. thats one thing i want to try there.. and pattaya of course.. ",4
@palinor I'm not really able to condone spending the money for it. I'll probably be in EUG. Love ta see ya ,4
@MissHKS it was all done with trick photography to make the mug look taller than it really is ,4
"yesterday,my house smelt like that really cool smell u get at the pool,of the chlorinated water  today it smells like french fries!  lol",4
wrote more than 5000 words today and feel pretty much ok. A little drained but satisfied: the book is starting to shape ,4
Dude woke up really early to get my car worked on. Now I'm waiting here @ Carlson Subaru with nothing to do ,4
goodmorning ,4
@jasontancy thanks! ,4
"@theokk don't know what you could possibly mean, dear boy...... ",4
@DowneyChick me either ,4
@perequintana ara sí que ets tot un &quot;pirata&quot; ;) thepiratebay navegant per Twitter  mola,4
"@jonah_bailey we = berkeley roommates. we'll even have a guest room...ya know, in case those crazy Spaniards ever want to come visit. ",4
#iremember the last sunday ,4
is ready to go swimming @ my nans pool...... ,4
@EliYoungBand I cant wait! ,4
"DBriIsbell You don't really, I'm Stephanie's friend from a while back. Honestly I've met you in person like maybe once ever. ",4
drinking my foldgers and watching the news may chill out by the pool later ,4
"@HollyEgg yes, from that day I am treating my camera as if it is a baby. I hold it and I always think of it first when out and about ",4
"@Travelwthemagic Good morning, here. Still just 8:30am  Good to see you - great service you offer for FREE over there!!!",4
"Oh. Btw, you're a coward.  in other news. Land of the Lost today. Yay! n_n",4
@gospelpundit YES!!!! WhOo HoOo!!! ,4
listening to my new @jonasbrothers cd  one of their best&lt;3 so proud of my boys.,4
